1785640263.321	sclk=602	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12054	cpu=1770|2812|3596	level=auto
1785640264.345	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12036	cpu=1795|2505|3597	level=auto
1785640265.370	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12057	cpu=1760|2508|3589	level=auto
1785640266.395	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12043	cpu=1775|2977|3559	level=auto
1785640267.418	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12054	cpu=1752|2798|3610	level=auto
1785640268.442	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11069	cpu=1756|2745|3595	level=auto
1785640269.466	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11073	cpu=1776|2572|3570	level=auto
1785640270.490	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11072	cpu=1749|2710|3569	level=auto
1785640271.512	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12029	cpu=1796|2485|3602	level=auto
1785640272.537	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12029	cpu=1774|2508|3592	level=auto
1785640273.563	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12042	cpu=1781|2572|3578	level=auto
1785640274.587	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12003	cpu=1772|2966|3559	level=auto
1785640275.608	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12002	cpu=1772|2612|3561	level=auto
1785640276.630	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11088	cpu=1769|2735|3567	level=auto
1785640277.654	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11046	cpu=1797|2557|3598	level=auto
1785640278.676	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11034	cpu=1795|2456|3590	level=auto
